dimension_id,indicator,value,table_id
aba5c69d-f324-4bab-a5fc-d4650709de6d,Of minor importance,0 (0.0%),37db4e43-f64e-472e-8215-21095c90d63d
9fe509e6-02a6-4c1d-8e8c-ac315c2d7b75,Of minor importance,8 (26.7%),37db4e43-f64e-472e-8215-21095c90d63d
33882334-407b-4423-a7f9-49b7869a5aa0,Of minor importance,1 (3.3%),37db4e43-f64e-472e-8215-21095c90d63d
9bdfc753-405a-4ee3-8873-9e49e8724208,Of minor importance,6 (20.0%),37db4e43-f64e-472e-8215-21095c90d63d
0aff57cd-0fc6-4781-86a5-b3fc27ba0a88,Of minor importance,0 (0.0%),37db4e43-f64e-472e-8215-21095c90d63d
ee9896d9-d88b-4c06-b495-161a046d857b,Of minor importance,3 (10.0%),37db4e43-f64e-472e-8215-21095c90d63d
d1efab7a-4bc4-4994-8311-fc33226b3b18,Of minor importance,0 (0.0%),37db4e43-f64e-472e-8215-21095c90d63d
3674612a-9bbb-4b20-8531-2221a4184988,Of minor importance,1 (3.3%),37db4e43-f64e-472e-8215-21095c90d63d
0ba64b13-260b-488a-8366-1b9e30c0cd37,Of minor importance,0 (0.0%),37db4e43-f64e-472e-8215-21095c90d63d
0a1bb482-1305-4d1a-8e03-b663162c3b5d,Of minor importance,8 (26.7%),37db4e43-f64e-472e-8215-21095c90d63d
4538afc8-0557-484e-b491-dbe8477ea12c,Of minor importance,1 (3.3%),37db4e43-f64e-472e-8215-21095c90d63d
c35b08a2-aac0-4f11-8b2e-8be28fbef55c,Of minor importance,3 (10.0%),37db4e43-f64e-472e-8215-21095c90d63d
6d265708-a98b-4a1f-9282-32ce4b242c47,One among a number of important considerations,11 (36.7%),37db4e43-f64e-472e-8215-21095c90d63d
7342ff87-a79e-41d9-ab1e-26d0131ef80f,One among a number of important considerations,6 (20.0%),37db4e43-f64e-472e-8215-21095c90d63d
7fc43b45-1eee-400b-abaf-8bf72ed76a8e,One among a number of important considerations,13 (43.3%),37db4e43-f64e-472e-8215-21095c90d63d
eef8b419-3981-4c06-9770-19330222b38a,One among a number of important considerations,12 (40.0%),37db4e43-f64e-472e-8215-21095c90d63d
94bf2f2a-13e1-466c-9d17-58e551699563,One among a number of important considerations,13 (43.3%),37db4e43-f64e-472e-8215-21095c90d63d
f1d08e37-f660-4380-a4c0-1920fd20a16d,One among a number of important considerations,13 (43.3%),37db4e43-f64e-472e-8215-21095c90d63d
bfa6fef3-ce85-4476-88c5-4a74e7c5ec32,One among a number of important considerations,8 (26.7%),37db4e43-f64e-472e-8215-21095c90d63d
59cdc0fe-bcb8-4ff0-b295-5a97e7cfdb70,One among a number of important considerations,20 (66.7%),37db4e43-f64e-472e-8215-21095c90d63d
4dcec17d-c3a9-4568-8db6-b3a8480e1816,One among a number of important considerations,9 (30.0%),37db4e43-f64e-472e-8215-21095c90d63d
ac7f0d8c-de0b-4b2b-ab05-dfbf1211c0ff,One among a number of important considerations,4 (13.3%),37db4e43-f64e-472e-8215-21095c90d63d
79ea9162-f1fa-4abb-b1ec-c8bd4bd69ac3,One among a number of important considerations,12 (40.0%),37db4e43-f64e-472e-8215-21095c90d63d
7cb090c8-bc1a-463d-9c80-d53cfa49330f,One among a number of important considerations,14 (46.7%),37db4e43-f64e-472e-8215-21095c90d63d
afd9785e-c836-4ea6-82ee-9758627c3a33,One among a number of important considerations,9 (30.0%),37db4e43-f64e-472e-8215-21095c90d63d
0045311a-5b8c-4e8c-9e72-bb07193de413,One among a number of important considerations,7 (23.3%),37db4e43-f64e-472e-8215-21095c90d63d
6a67758e-1fcd-4d85-9d14-1fbe87fe350a,One among a number of important considerations,14 (46.7%),37db4e43-f64e-472e-8215-21095c90d63d
b89016a1-0415-467c-8f63-61432186b964,One among a number of important considerations,19 (63.3%),37db4e43-f64e-472e-8215-21095c90d63d
aba5c69d-f324-4bab-a5fc-d4650709de6d,One among a number of important considerations,16 (53.3%),37db4e43-f64e-472e-8215-21095c90d63d
9fe509e6-02a6-4c1d-8e8c-ac315c2d7b75,One among a number of important considerations,12 (40.0%),37db4e43-f64e-472e-8215-21095c90d63d
33882334-407b-4423-a7f9-49b7869a5aa0,One among a number of important considerations,10 (33.3%),37db4e43-f64e-472e-8215-21095c90d63d
9bdfc753-405a-4ee3-8873-9e49e8724208,One among a number of important considerations,15 (50.0%),37db4e43-f64e-472e-8215-21095c90d63d
0aff57cd-0fc6-4781-86a5-b3fc27ba0a88,One among a number of important considerations,11 (36.7%),37db4e43-f64e-472e-8215-21095c90d63d
ee9896d9-d88b-4c06-b495-161a046d857b,One among a number of important considerations,5 (16.7%),37db4e43-f64e-472e-8215-21095c90d63d
d1efab7a-4bc4-4994-8311-fc33226b3b18,One among a number of important considerations,5 (16.7%),37db4e43-f64e-472e-8215-21095c90d63d
3674612a-9bbb-4b20-8531-2221a4184988,One among a number of important considerations,12 (40.0%),37db4e43-f64e-472e-8215-21095c90d63d
0ba64b13-260b-488a-8366-1b9e30c0cd37,One among a number of important considerations,11 (36.7%),37db4e43-f64e-472e-8215-21095c90d63d
0a1bb482-1305-4d1a-8e03-b663162c3b5d,One among a number of important considerations,13 (43.3%),37db4e43-f64e-472e-8215-21095c90d63d
4538afc8-0557-484e-b491-dbe8477ea12c,One among a number of important considerations,17 (56.7%),37db4e43-f64e-472e-8215-21095c90d63d
c35b08a2-aac0-4f11-8b2e-8be28fbef55c,One among a number of important considerations,19 (63.3%),37db4e43-f64e-472e-8215-21095c90d63d
