dimension_id,indicator,value,table_id
922f22d2-e295-464e-b694-417c310ff5a9,Investing in AI-related education – Not helpful at all,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
a5338cea-8bcd-4c69-b3d5-0605882b41de,Investing in AI-related education – Not helpful at all,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
296c219e-64e6-4879-872f-22a2a6b40a68,Investing in AI-related education – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
194fc443-ee32-48ba-b8d2-d1399c12f5ce,Investing in AI-related education – Not helpful at all,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
49e2c608-6d22-439a-98fa-4ec9113ebde0,Investing in AI-related education – Not helpful at all,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
4175ee7c-a4e6-4b99-9d62-b5a610cd25cc,Investing in AI-related education – A little helpful,6 (20.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
21a54520-fc59-4d50-a662-321b8c38eae1,Investing in AI-related education – A little helpful,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5c6a09bf-1cad-4415-9c11-a181add11e3a,Investing in AI-related education – A little helpful,3 (10.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
34ca79da-3df0-4dbb-8594-c83611fe4cf9,Investing in AI-related education – A little helpful,5 (16.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
0e7ea953-c4d9-49ea-8ec5-0decdf0ca0a8,Investing in AI-related education – A little helpful,4 (13.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
3433d97e-cb3e-4cf9-963b-a4978960d4f5,Investing in AI-related education – A little helpful,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
dfc78d4b-33c8-44a9-bbca-7137d13d1eee,Investing in AI-related education – A little helpful,4 (13.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
c77c5163-17cf-4c9e-8daf-76b52c79e7a8,Investing in AI-related education – A little helpful,4 (13.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
12e45b64-1524-40ee-a814-62cbbc649f4b,Investing in AI-related education – A little helpful,6 (20.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
bb287599-c225-4105-9465-afcdf6fbd74d,Investing in AI-related education – A little helpful,1 (3.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
bc336d1d-9896-46fd-ba3a-9d0eda55b3a4,Investing in AI-related education – A little helpful,4 (13.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
c096e074-3446-4463-be67-4e0d5ba481d8,Investing in AI-related education – A little helpful,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
2105beeb-7266-47ac-9869-8cb3adb64ee9,Investing in AI-related education – A little helpful,7 (23.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
7345572c-f4f0-48f2-87b5-1fe5bbd46ef7,Investing in AI-related education – A little helpful,4 (13.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5ea968de-5cc6-41da-9453-4da8d367a1dd,Investing in AI-related education – A little helpful,4 (13.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
eb7047b8-b3ba-441a-a70f-62faa1d9b74b,Investing in AI-related education – A little helpful,1 (3.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
f8b46e52-4285-42ad-827d-a76c1ac7ccf8,Investing in AI-related education – A little helpful,5 (16.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
1be084d7-5ebc-473f-851a-c958b011ee18,Investing in AI-related education – A little helpful,9 (30.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
3bb388ce-4498-4a70-baa1-02f1dafff8be,Investing in AI-related education – A little helpful,7 (23.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
61aa04b0-c1aa-432a-8df7-6050942bd970,Investing in AI-related education – A little helpful,3 (10.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5e1518df-682f-42e4-9389-39c0ce2a7598,Investing in AI-related education – A little helpful,10 (33.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
b6a5c52c-c4f6-4ffb-bfc7-85f0593220e1,Investing in AI-related education – A little helpful,3 (10.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
f6953803-3633-4dfa-9ba7-2f0b2a141b8e,Investing in AI-related education – A little helpful,5 (16.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
922f22d2-e295-464e-b694-417c310ff5a9,Investing in AI-related education – A little helpful,7 (23.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
a5338cea-8bcd-4c69-b3d5-0605882b41de,Investing in AI-related education – A little helpful,6 (20.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
296c219e-64e6-4879-872f-22a2a6b40a68,Investing in AI-related education – A little helpful,9 (30.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
194fc443-ee32-48ba-b8d2-d1399c12f5ce,Investing in AI-related education – A little helpful,8 (26.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
49e2c608-6d22-439a-98fa-4ec9113ebde0,Investing in AI-related education – A little helpful,5 (16.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
4175ee7c-a4e6-4b99-9d62-b5a610cd25cc,Investing in AI-related education – Helpful,11 (36.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
21a54520-fc59-4d50-a662-321b8c38eae1,Investing in AI-related education – Helpful,13 (43.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5c6a09bf-1cad-4415-9c11-a181add11e3a,Investing in AI-related education – Helpful,16 (53.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
34ca79da-3df0-4dbb-8594-c83611fe4cf9,Investing in AI-related education – Helpful,13 (43.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
0e7ea953-c4d9-49ea-8ec5-0decdf0ca0a8,Investing in AI-related education – Helpful,11 (36.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
3433d97e-cb3e-4cf9-963b-a4978960d4f5,Investing in AI-related education – Helpful,20 (66.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
dfc78d4b-33c8-44a9-bbca-7137d13d1eee,Investing in AI-related education – Helpful,15 (50.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
c77c5163-17cf-4c9e-8daf-76b52c79e7a8,Investing in AI-related education – Helpful,15 (50.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
12e45b64-1524-40ee-a814-62cbbc649f4b,Investing in AI-related education – Helpful,10 (33.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
bb287599-c225-4105-9465-afcdf6fbd74d,Investing in AI-related education – Helpful,10 (33.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
bc336d1d-9896-46fd-ba3a-9d0eda55b3a4,Investing in AI-related education – Helpful,14 (46.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
c096e074-3446-4463-be67-4e0d5ba481d8,Investing in AI-related education – Helpful,11 (36.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
2105beeb-7266-47ac-9869-8cb3adb64ee9,Investing in AI-related education – Helpful,14 (46.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
7345572c-f4f0-48f2-87b5-1fe5bbd46ef7,Investing in AI-related education – Helpful,6 (20.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5ea968de-5cc6-41da-9453-4da8d367a1dd,Investing in AI-related education – Helpful,15 (50.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
eb7047b8-b3ba-441a-a70f-62faa1d9b74b,Investing in AI-related education – Helpful,14 (46.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
f8b46e52-4285-42ad-827d-a76c1ac7ccf8,Investing in AI-related education – Helpful,16 (53.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
1be084d7-5ebc-473f-851a-c958b011ee18,Investing in AI-related education – Helpful,12 (40.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
3bb388ce-4498-4a70-baa1-02f1dafff8be,Investing in AI-related education – Helpful,16 (53.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
61aa04b0-c1aa-432a-8df7-6050942bd970,Investing in AI-related education – Helpful,16 (53.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5e1518df-682f-42e4-9389-39c0ce2a7598,Investing in AI-related education – Helpful,15 (50.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
b6a5c52c-c4f6-4ffb-bfc7-85f0593220e1,Investing in AI-related education – Helpful,6 (20.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
f6953803-3633-4dfa-9ba7-2f0b2a141b8e,Investing in AI-related education – Helpful,17 (56.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
922f22d2-e295-464e-b694-417c310ff5a9,Investing in AI-related education – Helpful,12 (40.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
a5338cea-8bcd-4c69-b3d5-0605882b41de,Investing in AI-related education – Helpful,12 (40.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
296c219e-64e6-4879-872f-22a2a6b40a68,Investing in AI-related education – Helpful,11 (36.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
194fc443-ee32-48ba-b8d2-d1399c12f5ce,Investing in AI-related education – Helpful,14 (46.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
49e2c608-6d22-439a-98fa-4ec9113ebde0,Investing in AI-related education – Helpful,13 (43.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
4175ee7c-a4e6-4b99-9d62-b5a610cd25cc,Investing in AI-related education – Very helpful,13 (43.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
21a54520-fc59-4d50-a662-321b8c38eae1,Investing in AI-related education – Very helpful,15 (50.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5c6a09bf-1cad-4415-9c11-a181add11e3a,Investing in AI-related education – Very helpful,10 (33.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
34ca79da-3df0-4dbb-8594-c83611fe4cf9,Investing in AI-related education – Very helpful,11 (36.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
0e7ea953-c4d9-49ea-8ec5-0decdf0ca0a8,Investing in AI-related education – Very helpful,13 (43.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
3433d97e-cb3e-4cf9-963b-a4978960d4f5,Investing in AI-related education – Very helpful,8 (26.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
dfc78d4b-33c8-44a9-bbca-7137d13d1eee,Investing in AI-related education – Very helpful,10 (33.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
c77c5163-17cf-4c9e-8daf-76b52c79e7a8,Investing in AI-related education – Very helpful,10 (33.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
12e45b64-1524-40ee-a814-62cbbc649f4b,Investing in AI-related education – Very helpful,14 (46.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
bb287599-c225-4105-9465-afcdf6fbd74d,Investing in AI-related education – Very helpful,19 (63.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
bc336d1d-9896-46fd-ba3a-9d0eda55b3a4,Investing in AI-related education – Very helpful,12 (40.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
c096e074-3446-4463-be67-4e0d5ba481d8,Investing in AI-related education – Very helpful,17 (56.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
2105beeb-7266-47ac-9869-8cb3adb64ee9,Investing in AI-related education – Very helpful,9 (30.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
7345572c-f4f0-48f2-87b5-1fe5bbd46ef7,Investing in AI-related education – Very helpful,20 (66.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5ea968de-5cc6-41da-9453-4da8d367a1dd,Investing in AI-related education – Very helpful,11 (36.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
eb7047b8-b3ba-441a-a70f-62faa1d9b74b,Investing in AI-related education – Very helpful,15 (50.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
f8b46e52-4285-42ad-827d-a76c1ac7ccf8,Investing in AI-related education – Very helpful,7 (23.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
1be084d7-5ebc-473f-851a-c958b011ee18,Investing in AI-related education – Very helpful,9 (30.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
3bb388ce-4498-4a70-baa1-02f1dafff8be,Investing in AI-related education – Very helpful,7 (23.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
61aa04b0-c1aa-432a-8df7-6050942bd970,Investing in AI-related education – Very helpful,10 (33.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5e1518df-682f-42e4-9389-39c0ce2a7598,Investing in AI-related education – Very helpful,4 (13.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
b6a5c52c-c4f6-4ffb-bfc7-85f0593220e1,Investing in AI-related education – Very helpful,20 (66.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
f6953803-3633-4dfa-9ba7-2f0b2a141b8e,Investing in AI-related education – Very helpful,8 (26.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
922f22d2-e295-464e-b694-417c310ff5a9,Investing in AI-related education – Very helpful,9 (30.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
a5338cea-8bcd-4c69-b3d5-0605882b41de,Investing in AI-related education – Very helpful,10 (33.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
296c219e-64e6-4879-872f-22a2a6b40a68,Investing in AI-related education – Very helpful,10 (33.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
194fc443-ee32-48ba-b8d2-d1399c12f5ce,Investing in AI-related education – Very helpful,6 (20.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
49e2c608-6d22-439a-98fa-4ec9113ebde0,Investing in AI-related education – Very helpful,10 (33.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
4175ee7c-a4e6-4b99-9d62-b5a610cd25cc,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
21a54520-fc59-4d50-a662-321b8c38eae1,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5c6a09bf-1cad-4415-9c11-a181add11e3a,Retraining & lifelong learning – Not helpful at all,1 (3.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
34ca79da-3df0-4dbb-8594-c83611fe4cf9,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
0e7ea953-c4d9-49ea-8ec5-0decdf0ca0a8,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
3433d97e-cb3e-4cf9-963b-a4978960d4f5,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
dfc78d4b-33c8-44a9-bbca-7137d13d1eee,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
c77c5163-17cf-4c9e-8daf-76b52c79e7a8,Retraining & lifelong learning – Not helpful at all,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
12e45b64-1524-40ee-a814-62cbbc649f4b,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
bb287599-c225-4105-9465-afcdf6fbd74d,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
bc336d1d-9896-46fd-ba3a-9d0eda55b3a4,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
c096e074-3446-4463-be67-4e0d5ba481d8,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
2105beeb-7266-47ac-9869-8cb3adb64ee9,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
7345572c-f4f0-48f2-87b5-1fe5bbd46ef7,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5ea968de-5cc6-41da-9453-4da8d367a1dd,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
eb7047b8-b3ba-441a-a70f-62faa1d9b74b,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
f8b46e52-4285-42ad-827d-a76c1ac7ccf8,Retraining & lifelong learning – Not helpful at all,1 (3.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
1be084d7-5ebc-473f-851a-c958b011ee18,Retraining & lifelong learning – Not helpful at all,1 (3.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
3bb388ce-4498-4a70-baa1-02f1dafff8be,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
61aa04b0-c1aa-432a-8df7-6050942bd970,Retraining & lifelong learning – Not helpful at all,1 (3.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5e1518df-682f-42e4-9389-39c0ce2a7598,Retraining & lifelong learning – Not helpful at all,1 (3.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
b6a5c52c-c4f6-4ffb-bfc7-85f0593220e1,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
f6953803-3633-4dfa-9ba7-2f0b2a141b8e,Retraining & lifelong learning – Not helpful at all,1 (3.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
922f22d2-e295-464e-b694-417c310ff5a9,Retraining & lifelong learning – Not helpful at all,1 (3.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
a5338cea-8bcd-4c69-b3d5-0605882b41de,Retraining & lifelong learning – Not helpful at all,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
296c219e-64e6-4879-872f-22a2a6b40a68,Retraining & lifelong learning – Not helpful at all,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
194fc443-ee32-48ba-b8d2-d1399c12f5ce,Retraining & lifelong learning – Not helpful at all,1 (3.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
49e2c608-6d22-439a-98fa-4ec9113ebde0,Retraining & lifelong learning – Not helpful at all,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
4175ee7c-a4e6-4b99-9d62-b5a610cd25cc,Retraining & lifelong learning – A little helpful,1 (3.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
21a54520-fc59-4d50-a662-321b8c38eae1,Retraining & lifelong learning – A little helpful,3 (10.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5c6a09bf-1cad-4415-9c11-a181add11e3a,Retraining & lifelong learning – A little helpful,3 (10.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
34ca79da-3df0-4dbb-8594-c83611fe4cf9,Retraining & lifelong learning – A little helpful,6 (20.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
0e7ea953-c4d9-49ea-8ec5-0decdf0ca0a8,Retraining & lifelong learning – A little helpful,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
3433d97e-cb3e-4cf9-963b-a4978960d4f5,Retraining & lifelong learning – A little helpful,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
dfc78d4b-33c8-44a9-bbca-7137d13d1eee,Retraining & lifelong learning – A little helpful,6 (20.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
c77c5163-17cf-4c9e-8daf-76b52c79e7a8,Retraining & lifelong learning – A little helpful,3 (10.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
12e45b64-1524-40ee-a814-62cbbc649f4b,Retraining & lifelong learning – A little helpful,4 (13.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
bb287599-c225-4105-9465-afcdf6fbd74d,Retraining & lifelong learning – A little helpful,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
bc336d1d-9896-46fd-ba3a-9d0eda55b3a4,Retraining & lifelong learning – A little helpful,4 (13.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
c096e074-3446-4463-be67-4e0d5ba481d8,Retraining & lifelong learning – A little helpful,4 (13.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
2105beeb-7266-47ac-9869-8cb3adb64ee9,Retraining & lifelong learning – A little helpful,5 (16.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
7345572c-f4f0-48f2-87b5-1fe5bbd46ef7,Retraining & lifelong learning – A little helpful,0 (0.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5ea968de-5cc6-41da-9453-4da8d367a1dd,Retraining & lifelong learning – A little helpful,5 (16.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
eb7047b8-b3ba-441a-a70f-62faa1d9b74b,Retraining & lifelong learning – A little helpful,5 (16.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
f8b46e52-4285-42ad-827d-a76c1ac7ccf8,Retraining & lifelong learning – A little helpful,1 (3.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
1be084d7-5ebc-473f-851a-c958b011ee18,Retraining & lifelong learning – A little helpful,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
3bb388ce-4498-4a70-baa1-02f1dafff8be,Retraining & lifelong learning – A little helpful,5 (16.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
61aa04b0-c1aa-432a-8df7-6050942bd970,Retraining & lifelong learning – A little helpful,2 (6.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5e1518df-682f-42e4-9389-39c0ce2a7598,Retraining & lifelong learning – A little helpful,5 (16.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
b6a5c52c-c4f6-4ffb-bfc7-85f0593220e1,Retraining & lifelong learning – A little helpful,3 (10.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
f6953803-3633-4dfa-9ba7-2f0b2a141b8e,Retraining & lifelong learning – A little helpful,7 (23.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
922f22d2-e295-464e-b694-417c310ff5a9,Retraining & lifelong learning – A little helpful,6 (20.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
a5338cea-8bcd-4c69-b3d5-0605882b41de,Retraining & lifelong learning – A little helpful,4 (13.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
296c219e-64e6-4879-872f-22a2a6b40a68,Retraining & lifelong learning – A little helpful,3 (10.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
194fc443-ee32-48ba-b8d2-d1399c12f5ce,Retraining & lifelong learning – A little helpful,6 (20.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
49e2c608-6d22-439a-98fa-4ec9113ebde0,Retraining & lifelong learning – A little helpful,5 (16.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
4175ee7c-a4e6-4b99-9d62-b5a610cd25cc,Retraining & lifelong learning – Helpful,18 (60.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
21a54520-fc59-4d50-a662-321b8c38eae1,Retraining & lifelong learning – Helpful,14 (46.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
5c6a09bf-1cad-4415-9c11-a181add11e3a,Retraining & lifelong learning – Helpful,9 (30.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
34ca79da-3df0-4dbb-8594-c83611fe4cf9,Retraining & lifelong learning – Helpful,10 (33.3%),0838dbac-95c6-4471-b796-42f22c7ab8fc
0e7ea953-c4d9-49ea-8ec5-0decdf0ca0a8,Retraining & lifelong learning – Helpful,14 (46.7%),0838dbac-95c6-4471-b796-42f22c7ab8fc
3433d97e-cb3e-4cf9-963b-a4978960d4f5,Retraining & lifelong learning – Helpful,15 (50.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
dfc78d4b-33c8-44a9-bbca-7137d13d1eee,Retraining & lifelong learning – Helpful,9 (30.0%),0838dbac-95c6-4471-b796-42f22c7ab8fc
