dimension_id,indicator,value,table_id
32447814-5220-403b-b6ae-3cdc23794b6c,No advantages (Yes),3 (10.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
831b28d8-cbf9-46e6-a71a-2bffc16a4a01,No advantages (Yes),12 (40.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
c2e548b0-524e-4142-a930-5b2be6622b28,No advantages (Yes),4 (13.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
8b17baca-a733-4273-a5ae-2f58095dfb8f,No advantages (Yes),11 (36.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
21e202fd-d105-46c0-9dd9-ac9a6542f7b5,No advantages (Yes),10 (33.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
28c9e351-4c8a-431e-8b7e-17c1cac13aa4,No advantages (Yes),13 (43.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
c92d1885-ae60-4bc0-894d-ef763c2fbbbf,No advantages (Yes),7 (23.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
8dc5aac6-5edc-402d-be53-a10757b69505,No advantages (Yes),4 (13.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
d8eda0a5-6334-433f-88a8-cf90983167d9,No advantages (Yes),8 (26.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
9c2acad9-bc41-4eec-b74b-63438b5ce5bd,No advantages (Yes),11 (36.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
631d2e6e-358e-4256-a78e-b9782e04b0a3,No advantages (Yes),5 (16.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
75ccddb6-428b-4b4c-8605-4431b6331f08,No advantages (Yes),11 (36.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
0525723a-4a15-44eb-bf86-275da3c7c094,No advantages (Yes),10 (33.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
cbc60b3b-b129-4f95-a6d0-667b0d9596b2,No advantages (Yes),8 (26.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
8a4bca69-7870-4f2d-bece-1eb721fdd6ed,No advantages (Yes),4 (13.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
93343fca-acc5-4dcd-acb4-c50d91eb9089,No advantages (Yes),5 (16.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
c5e73c10-e2f9-4ce5-9998-a0874b4492d4,No advantages (Yes),9 (30.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
ff276b18-4ee7-4634-86dc-2824d80c85f6,No advantages (Yes),9 (30.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
b38befe1-5698-4489-9a1a-5570734c7240,No advantages (Yes),2 (6.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
0d69d356-3a80-4462-a0fa-96372417b261,No advantages (Yes),7 (23.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
97161db0-0f5d-4199-937b-fb5c258b3c72,No advantages (Yes),7 (23.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
81b2d8bc-9c28-4484-8e89-220b5111c445,No advantages (Yes),13 (43.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
fa0711f6-ed15-481a-8bed-09964d265dc4,No advantages (Yes),6 (20.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
ba55a099-42d5-423c-a328-269c23320812,No advantages (Yes),6 (20.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
f312556d-ad15-4487-9e89-63451e468cdf,No advantages (Yes),1 (3.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
c13b70a9-7a8b-4f30-bf5d-5cec8a77d918,No advantages (Yes),4 (13.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
d898d8dc-52c5-449b-9046-24f1fc7ca07d,No advantages (Yes),1 (3.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
8b5fe115-1174-490a-bd8f-52b8cc83b961,No advantages (Yes),5 (16.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
32447814-5220-403b-b6ae-3cdc23794b6c,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
831b28d8-cbf9-46e6-a71a-2bffc16a4a01,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
c2e548b0-524e-4142-a930-5b2be6622b28,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
8b17baca-a733-4273-a5ae-2f58095dfb8f,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
21e202fd-d105-46c0-9dd9-ac9a6542f7b5,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
28c9e351-4c8a-431e-8b7e-17c1cac13aa4,Lack of management support (Don't know),1 (3.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
c92d1885-ae60-4bc0-894d-ef763c2fbbbf,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
8dc5aac6-5edc-402d-be53-a10757b69505,Lack of management support (Don't know),2 (6.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
d8eda0a5-6334-433f-88a8-cf90983167d9,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
9c2acad9-bc41-4eec-b74b-63438b5ce5bd,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
631d2e6e-358e-4256-a78e-b9782e04b0a3,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
75ccddb6-428b-4b4c-8605-4431b6331f08,Lack of management support (Don't know),1 (3.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
0525723a-4a15-44eb-bf86-275da3c7c094,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
cbc60b3b-b129-4f95-a6d0-667b0d9596b2,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
8a4bca69-7870-4f2d-bece-1eb721fdd6ed,Lack of management support (Don't know),1 (3.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
93343fca-acc5-4dcd-acb4-c50d91eb9089,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
c5e73c10-e2f9-4ce5-9998-a0874b4492d4,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
ff276b18-4ee7-4634-86dc-2824d80c85f6,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
b38befe1-5698-4489-9a1a-5570734c7240,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
0d69d356-3a80-4462-a0fa-96372417b261,Lack of management support (Don't know),1 (3.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
97161db0-0f5d-4199-937b-fb5c258b3c72,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
81b2d8bc-9c28-4484-8e89-220b5111c445,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
fa0711f6-ed15-481a-8bed-09964d265dc4,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
ba55a099-42d5-423c-a328-269c23320812,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
f312556d-ad15-4487-9e89-63451e468cdf,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
c13b70a9-7a8b-4f30-bf5d-5cec8a77d918,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
d898d8dc-52c5-449b-9046-24f1fc7ca07d,Lack of management support (Don't know),1 (3.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
8b5fe115-1174-490a-bd8f-52b8cc83b961,Lack of management support (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
32447814-5220-403b-b6ae-3cdc23794b6c,Lack of management support (No),24 (80.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
831b28d8-cbf9-46e6-a71a-2bffc16a4a01,Lack of management support (No),16 (53.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
c2e548b0-524e-4142-a930-5b2be6622b28,Lack of management support (No),20 (66.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
8b17baca-a733-4273-a5ae-2f58095dfb8f,Lack of management support (No),19 (63.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
21e202fd-d105-46c0-9dd9-ac9a6542f7b5,Lack of management support (No),21 (70.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
28c9e351-4c8a-431e-8b7e-17c1cac13aa4,Lack of management support (No),18 (60.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
c92d1885-ae60-4bc0-894d-ef763c2fbbbf,Lack of management support (No),22 (73.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
8dc5aac6-5edc-402d-be53-a10757b69505,Lack of management support (No),20 (66.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
d8eda0a5-6334-433f-88a8-cf90983167d9,Lack of management support (No),19 (63.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
9c2acad9-bc41-4eec-b74b-63438b5ce5bd,Lack of management support (No),15 (50.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
631d2e6e-358e-4256-a78e-b9782e04b0a3,Lack of management support (No),22 (73.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
75ccddb6-428b-4b4c-8605-4431b6331f08,Lack of management support (No),22 (73.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
0525723a-4a15-44eb-bf86-275da3c7c094,Lack of management support (No),18 (60.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
cbc60b3b-b129-4f95-a6d0-667b0d9596b2,Lack of management support (No),16 (53.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
8a4bca69-7870-4f2d-bece-1eb721fdd6ed,Lack of management support (No),23 (76.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
93343fca-acc5-4dcd-acb4-c50d91eb9089,Lack of management support (No),18 (60.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
c5e73c10-e2f9-4ce5-9998-a0874b4492d4,Lack of management support (No),20 (66.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
ff276b18-4ee7-4634-86dc-2824d80c85f6,Lack of management support (No),23 (76.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
b38befe1-5698-4489-9a1a-5570734c7240,Lack of management support (No),22 (73.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
0d69d356-3a80-4462-a0fa-96372417b261,Lack of management support (No),21 (70.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
97161db0-0f5d-4199-937b-fb5c258b3c72,Lack of management support (No),24 (80.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
81b2d8bc-9c28-4484-8e89-220b5111c445,Lack of management support (No),19 (63.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
fa0711f6-ed15-481a-8bed-09964d265dc4,Lack of management support (No),24 (80.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
ba55a099-42d5-423c-a328-269c23320812,Lack of management support (No),23 (76.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
f312556d-ad15-4487-9e89-63451e468cdf,Lack of management support (No),22 (73.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
c13b70a9-7a8b-4f30-bf5d-5cec8a77d918,Lack of management support (No),23 (76.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
d898d8dc-52c5-449b-9046-24f1fc7ca07d,Lack of management support (No),23 (76.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
8b5fe115-1174-490a-bd8f-52b8cc83b961,Lack of management support (No),24 (80.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
32447814-5220-403b-b6ae-3cdc23794b6c,Lack of management support (Yes),6 (20.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
831b28d8-cbf9-46e6-a71a-2bffc16a4a01,Lack of management support (Yes),14 (46.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
c2e548b0-524e-4142-a930-5b2be6622b28,Lack of management support (Yes),10 (33.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
8b17baca-a733-4273-a5ae-2f58095dfb8f,Lack of management support (Yes),11 (36.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
21e202fd-d105-46c0-9dd9-ac9a6542f7b5,Lack of management support (Yes),9 (30.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
28c9e351-4c8a-431e-8b7e-17c1cac13aa4,Lack of management support (Yes),11 (36.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
c92d1885-ae60-4bc0-894d-ef763c2fbbbf,Lack of management support (Yes),8 (26.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
8dc5aac6-5edc-402d-be53-a10757b69505,Lack of management support (Yes),8 (26.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
d8eda0a5-6334-433f-88a8-cf90983167d9,Lack of management support (Yes),11 (36.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
9c2acad9-bc41-4eec-b74b-63438b5ce5bd,Lack of management support (Yes),15 (50.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
631d2e6e-358e-4256-a78e-b9782e04b0a3,Lack of management support (Yes),8 (26.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
75ccddb6-428b-4b4c-8605-4431b6331f08,Lack of management support (Yes),7 (23.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
0525723a-4a15-44eb-bf86-275da3c7c094,Lack of management support (Yes),12 (40.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
cbc60b3b-b129-4f95-a6d0-667b0d9596b2,Lack of management support (Yes),14 (46.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
8a4bca69-7870-4f2d-bece-1eb721fdd6ed,Lack of management support (Yes),6 (20.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
93343fca-acc5-4dcd-acb4-c50d91eb9089,Lack of management support (Yes),12 (40.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
c5e73c10-e2f9-4ce5-9998-a0874b4492d4,Lack of management support (Yes),10 (33.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
ff276b18-4ee7-4634-86dc-2824d80c85f6,Lack of management support (Yes),7 (23.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
b38befe1-5698-4489-9a1a-5570734c7240,Lack of management support (Yes),8 (26.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
0d69d356-3a80-4462-a0fa-96372417b261,Lack of management support (Yes),8 (26.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
97161db0-0f5d-4199-937b-fb5c258b3c72,Lack of management support (Yes),6 (20.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
81b2d8bc-9c28-4484-8e89-220b5111c445,Lack of management support (Yes),11 (36.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
fa0711f6-ed15-481a-8bed-09964d265dc4,Lack of management support (Yes),6 (20.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
ba55a099-42d5-423c-a328-269c23320812,Lack of management support (Yes),7 (23.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
f312556d-ad15-4487-9e89-63451e468cdf,Lack of management support (Yes),8 (26.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
c13b70a9-7a8b-4f30-bf5d-5cec8a77d918,Lack of management support (Yes),7 (23.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
d898d8dc-52c5-449b-9046-24f1fc7ca07d,Lack of management support (Yes),6 (20.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
8b5fe115-1174-490a-bd8f-52b8cc83b961,Lack of management support (Yes),6 (20.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
32447814-5220-403b-b6ae-3cdc23794b6c,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
831b28d8-cbf9-46e6-a71a-2bffc16a4a01,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
c2e548b0-524e-4142-a930-5b2be6622b28,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
8b17baca-a733-4273-a5ae-2f58095dfb8f,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
21e202fd-d105-46c0-9dd9-ac9a6542f7b5,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
28c9e351-4c8a-431e-8b7e-17c1cac13aa4,Lack of IT skills (Don't know),1 (3.3%),8dbb210b-5bcd-4169-869b-4c82e6def923
c92d1885-ae60-4bc0-894d-ef763c2fbbbf,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
8dc5aac6-5edc-402d-be53-a10757b69505,Lack of IT skills (Don't know),2 (6.7%),8dbb210b-5bcd-4169-869b-4c82e6def923
d8eda0a5-6334-433f-88a8-cf90983167d9,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
9c2acad9-bc41-4eec-b74b-63438b5ce5bd,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
631d2e6e-358e-4256-a78e-b9782e04b0a3,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
75ccddb6-428b-4b4c-8605-4431b6331f08,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
0525723a-4a15-44eb-bf86-275da3c7c094,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
cbc60b3b-b129-4f95-a6d0-667b0d9596b2,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
8a4bca69-7870-4f2d-bece-1eb721fdd6ed,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
93343fca-acc5-4dcd-acb4-c50d91eb9089,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
c5e73c10-e2f9-4ce5-9998-a0874b4492d4,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
ff276b18-4ee7-4634-86dc-2824d80c85f6,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
b38befe1-5698-4489-9a1a-5570734c7240,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
0d69d356-3a80-4462-a0fa-96372417b261,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
97161db0-0f5d-4199-937b-fb5c258b3c72,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
81b2d8bc-9c28-4484-8e89-220b5111c445,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
fa0711f6-ed15-481a-8bed-09964d265dc4,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
ba55a099-42d5-423c-a328-269c23320812,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
f312556d-ad15-4487-9e89-63451e468cdf,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
c13b70a9-7a8b-4f30-bf5d-5cec8a77d918,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
d898d8dc-52c5-449b-9046-24f1fc7ca07d,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
8b5fe115-1174-490a-bd8f-52b8cc83b961,Lack of IT skills (Don't know),0 (0.0%),8dbb210b-5bcd-4169-869b-4c82e6def923
