dimension_id,indicator,value,table_id
789a98dc-eac1-4438-8219-a485e03f9e3a,Info on business use cases – Not helpful at all,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
33b98457-7278-4caf-ae9d-501d72cf60b5,Info on business use cases – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
f49a0793-b1da-467f-b28f-5c6895523c13,Info on business use cases – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
318d5beb-bff1-49e1-8e9b-7b73d0ced068,Info on business use cases – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
0980ea00-9678-41a3-806a-d24b481dea6d,Info on business use cases – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
2e2b7028-8136-486c-9499-40cd60565ebb,Info on business use cases – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
0cb8ef70-bf21-4255-a703-4f1788a83af2,Info on business use cases – Not helpful at all,4 (13.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
d0675186-914e-4960-b1f6-92b4b959013d,Info on business use cases – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
0807daf2-52cf-49e9-8cda-2cbf0ac92ca8,Info on business use cases – Not helpful at all,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
91ac0a9f-f3ac-45f2-9992-59bf24f383bf,Info on business use cases – Not helpful at all,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
415f47f3-9595-4517-94eb-643157558605,Info on business use cases – A little helpful,8 (26.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
39673aa7-502f-4e81-b1c1-5ce7b4deece0,Info on business use cases – A little helpful,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
4805bd66-f273-45de-8370-bf0c96197719,Info on business use cases – A little helpful,7 (23.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
9b1105cd-6ef3-4d9d-ac8c-6338a4119b15,Info on business use cases – A little helpful,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
73c81162-731d-4d10-90d2-39342aeed3c9,Info on business use cases – A little helpful,4 (13.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
14bbc5bc-af15-4672-ab75-40f8159bc9ee,Info on business use cases – A little helpful,4 (13.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
7d2fb592-9eb8-4025-8800-71bc18c8708f,Info on business use cases – A little helpful,7 (23.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
7b9a0078-0675-4460-ae4d-9fda8f3e1cf6,Info on business use cases – A little helpful,4 (13.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
1e2afe4d-1f6a-4a45-8915-afd077deca04,Info on business use cases – A little helpful,8 (26.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
ff61636f-fd3d-40d8-bf9a-4d38db2f5569,Info on business use cases – A little helpful,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
0811fd87-628f-4a98-bfe3-78f78c87df37,Info on business use cases – A little helpful,5 (16.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
c104c21e-1b8f-42ef-861b-70c431dc12a1,Info on business use cases – A little helpful,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
31ed5d6e-871c-491a-9b97-b6ab0e30f047,Info on business use cases – A little helpful,7 (23.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
ed4b1f4d-8930-4532-bc02-dfbb31aacfa0,Info on business use cases – A little helpful,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
e83df92c-4957-4391-98fc-97454b8161ad,Info on business use cases – A little helpful,6 (20.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
2d841e21-1134-4b8c-b699-9ed08cf00e9d,Info on business use cases – A little helpful,3 (10.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
3260cd43-9052-4b5f-814a-31bd4882fcbb,Info on business use cases – A little helpful,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
9a87ee4d-6f1a-45db-9782-0ce627cefc25,Info on business use cases – A little helpful,4 (13.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
789a98dc-eac1-4438-8219-a485e03f9e3a,Info on business use cases – A little helpful,6 (20.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
33b98457-7278-4caf-ae9d-501d72cf60b5,Info on business use cases – A little helpful,5 (16.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
f49a0793-b1da-467f-b28f-5c6895523c13,Info on business use cases – A little helpful,6 (20.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
318d5beb-bff1-49e1-8e9b-7b73d0ced068,Info on business use cases – A little helpful,3 (10.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
0980ea00-9678-41a3-806a-d24b481dea6d,Info on business use cases – A little helpful,7 (23.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
2e2b7028-8136-486c-9499-40cd60565ebb,Info on business use cases – A little helpful,6 (20.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
0cb8ef70-bf21-4255-a703-4f1788a83af2,Info on business use cases – A little helpful,6 (20.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
d0675186-914e-4960-b1f6-92b4b959013d,Info on business use cases – A little helpful,8 (26.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
0807daf2-52cf-49e9-8cda-2cbf0ac92ca8,Info on business use cases – A little helpful,6 (20.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
91ac0a9f-f3ac-45f2-9992-59bf24f383bf,Info on business use cases – A little helpful,5 (16.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
415f47f3-9595-4517-94eb-643157558605,Info on business use cases – Helpful,9 (30.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
39673aa7-502f-4e81-b1c1-5ce7b4deece0,Info on business use cases – Helpful,13 (43.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
4805bd66-f273-45de-8370-bf0c96197719,Info on business use cases – Helpful,9 (30.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
9b1105cd-6ef3-4d9d-ac8c-6338a4119b15,Info on business use cases – Helpful,13 (43.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
73c81162-731d-4d10-90d2-39342aeed3c9,Info on business use cases – Helpful,9 (30.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
14bbc5bc-af15-4672-ab75-40f8159bc9ee,Info on business use cases – Helpful,11 (36.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
7d2fb592-9eb8-4025-8800-71bc18c8708f,Info on business use cases – Helpful,14 (46.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
7b9a0078-0675-4460-ae4d-9fda8f3e1cf6,Info on business use cases – Helpful,13 (43.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
1e2afe4d-1f6a-4a45-8915-afd077deca04,Info on business use cases – Helpful,10 (33.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
ff61636f-fd3d-40d8-bf9a-4d38db2f5569,Info on business use cases – Helpful,10 (33.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
0811fd87-628f-4a98-bfe3-78f78c87df37,Info on business use cases – Helpful,14 (46.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
c104c21e-1b8f-42ef-861b-70c431dc12a1,Info on business use cases – Helpful,13 (43.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
31ed5d6e-871c-491a-9b97-b6ab0e30f047,Info on business use cases – Helpful,11 (36.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
ed4b1f4d-8930-4532-bc02-dfbb31aacfa0,Info on business use cases – Helpful,5 (16.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
e83df92c-4957-4391-98fc-97454b8161ad,Info on business use cases – Helpful,9 (30.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
2d841e21-1134-4b8c-b699-9ed08cf00e9d,Info on business use cases – Helpful,11 (36.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
3260cd43-9052-4b5f-814a-31bd4882fcbb,Info on business use cases – Helpful,20 (66.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
9a87ee4d-6f1a-45db-9782-0ce627cefc25,Info on business use cases – Helpful,11 (36.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
789a98dc-eac1-4438-8219-a485e03f9e3a,Info on business use cases – Helpful,15 (50.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
33b98457-7278-4caf-ae9d-501d72cf60b5,Info on business use cases – Helpful,14 (46.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
f49a0793-b1da-467f-b28f-5c6895523c13,Info on business use cases – Helpful,17 (56.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
318d5beb-bff1-49e1-8e9b-7b73d0ced068,Info on business use cases – Helpful,13 (43.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
0980ea00-9678-41a3-806a-d24b481dea6d,Info on business use cases – Helpful,15 (50.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
2e2b7028-8136-486c-9499-40cd60565ebb,Info on business use cases – Helpful,14 (46.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
0cb8ef70-bf21-4255-a703-4f1788a83af2,Info on business use cases – Helpful,9 (30.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
d0675186-914e-4960-b1f6-92b4b959013d,Info on business use cases – Helpful,12 (40.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
0807daf2-52cf-49e9-8cda-2cbf0ac92ca8,Info on business use cases – Helpful,11 (36.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
91ac0a9f-f3ac-45f2-9992-59bf24f383bf,Info on business use cases – Helpful,12 (40.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
415f47f3-9595-4517-94eb-643157558605,Info on business use cases – Very helpful,13 (43.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
39673aa7-502f-4e81-b1c1-5ce7b4deece0,Info on business use cases – Very helpful,15 (50.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
4805bd66-f273-45de-8370-bf0c96197719,Info on business use cases – Very helpful,14 (46.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
9b1105cd-6ef3-4d9d-ac8c-6338a4119b15,Info on business use cases – Very helpful,15 (50.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
73c81162-731d-4d10-90d2-39342aeed3c9,Info on business use cases – Very helpful,15 (50.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
14bbc5bc-af15-4672-ab75-40f8159bc9ee,Info on business use cases – Very helpful,15 (50.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
7d2fb592-9eb8-4025-8800-71bc18c8708f,Info on business use cases – Very helpful,7 (23.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
7b9a0078-0675-4460-ae4d-9fda8f3e1cf6,Info on business use cases – Very helpful,12 (40.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
1e2afe4d-1f6a-4a45-8915-afd077deca04,Info on business use cases – Very helpful,12 (40.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
ff61636f-fd3d-40d8-bf9a-4d38db2f5569,Info on business use cases – Very helpful,19 (63.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
0811fd87-628f-4a98-bfe3-78f78c87df37,Info on business use cases – Very helpful,10 (33.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
c104c21e-1b8f-42ef-861b-70c431dc12a1,Info on business use cases – Very helpful,15 (50.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
31ed5d6e-871c-491a-9b97-b6ab0e30f047,Info on business use cases – Very helpful,12 (40.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
ed4b1f4d-8930-4532-bc02-dfbb31aacfa0,Info on business use cases – Very helpful,24 (80.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
e83df92c-4957-4391-98fc-97454b8161ad,Info on business use cases – Very helpful,12 (40.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
2d841e21-1134-4b8c-b699-9ed08cf00e9d,Info on business use cases – Very helpful,16 (53.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
3260cd43-9052-4b5f-814a-31bd4882fcbb,Info on business use cases – Very helpful,7 (23.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
9a87ee4d-6f1a-45db-9782-0ce627cefc25,Info on business use cases – Very helpful,15 (50.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
789a98dc-eac1-4438-8219-a485e03f9e3a,Info on business use cases – Very helpful,8 (26.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
33b98457-7278-4caf-ae9d-501d72cf60b5,Info on business use cases – Very helpful,11 (36.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
f49a0793-b1da-467f-b28f-5c6895523c13,Info on business use cases – Very helpful,7 (23.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
318d5beb-bff1-49e1-8e9b-7b73d0ced068,Info on business use cases – Very helpful,14 (46.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
0980ea00-9678-41a3-806a-d24b481dea6d,Info on business use cases – Very helpful,8 (26.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
2e2b7028-8136-486c-9499-40cd60565ebb,Info on business use cases – Very helpful,10 (33.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
0cb8ef70-bf21-4255-a703-4f1788a83af2,Info on business use cases – Very helpful,11 (36.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
d0675186-914e-4960-b1f6-92b4b959013d,Info on business use cases – Very helpful,10 (33.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
0807daf2-52cf-49e9-8cda-2cbf0ac92ca8,Info on business use cases – Very helpful,12 (40.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
91ac0a9f-f3ac-45f2-9992-59bf24f383bf,Info on business use cases – Very helpful,11 (36.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
415f47f3-9595-4517-94eb-643157558605,Info on expected ROI – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
39673aa7-502f-4e81-b1c1-5ce7b4deece0,Info on expected ROI – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
4805bd66-f273-45de-8370-bf0c96197719,Info on expected ROI – Not helpful at all,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
9b1105cd-6ef3-4d9d-ac8c-6338a4119b15,Info on expected ROI – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
73c81162-731d-4d10-90d2-39342aeed3c9,Info on expected ROI – Not helpful at all,3 (10.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
14bbc5bc-af15-4672-ab75-40f8159bc9ee,Info on expected ROI – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
7d2fb592-9eb8-4025-8800-71bc18c8708f,Info on expected ROI – Not helpful at all,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
7b9a0078-0675-4460-ae4d-9fda8f3e1cf6,Info on expected ROI – Not helpful at all,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
1e2afe4d-1f6a-4a45-8915-afd077deca04,Info on expected ROI – Not helpful at all,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
ff61636f-fd3d-40d8-bf9a-4d38db2f5569,Info on expected ROI – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
0811fd87-628f-4a98-bfe3-78f78c87df37,Info on expected ROI – Not helpful at all,3 (10.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
c104c21e-1b8f-42ef-861b-70c431dc12a1,Info on expected ROI – Not helpful at all,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
31ed5d6e-871c-491a-9b97-b6ab0e30f047,Info on expected ROI – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
ed4b1f4d-8930-4532-bc02-dfbb31aacfa0,Info on expected ROI – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
e83df92c-4957-4391-98fc-97454b8161ad,Info on expected ROI – Not helpful at all,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
2d841e21-1134-4b8c-b699-9ed08cf00e9d,Info on expected ROI – Not helpful at all,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
3260cd43-9052-4b5f-814a-31bd4882fcbb,Info on expected ROI – Not helpful at all,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
9a87ee4d-6f1a-45db-9782-0ce627cefc25,Info on expected ROI – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
789a98dc-eac1-4438-8219-a485e03f9e3a,Info on expected ROI – Not helpful at all,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
33b98457-7278-4caf-ae9d-501d72cf60b5,Info on expected ROI – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
f49a0793-b1da-467f-b28f-5c6895523c13,Info on expected ROI – Not helpful at all,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
318d5beb-bff1-49e1-8e9b-7b73d0ced068,Info on expected ROI – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
0980ea00-9678-41a3-806a-d24b481dea6d,Info on expected ROI – Not helpful at all,0 (0.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
2e2b7028-8136-486c-9499-40cd60565ebb,Info on expected ROI – Not helpful at all,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
0cb8ef70-bf21-4255-a703-4f1788a83af2,Info on expected ROI – Not helpful at all,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
d0675186-914e-4960-b1f6-92b4b959013d,Info on expected ROI – Not helpful at all,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
0807daf2-52cf-49e9-8cda-2cbf0ac92ca8,Info on expected ROI – Not helpful at all,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
91ac0a9f-f3ac-45f2-9992-59bf24f383bf,Info on expected ROI – Not helpful at all,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
415f47f3-9595-4517-94eb-643157558605,Info on expected ROI – A little helpful,7 (23.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
39673aa7-502f-4e81-b1c1-5ce7b4deece0,Info on expected ROI – A little helpful,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
4805bd66-f273-45de-8370-bf0c96197719,Info on expected ROI – A little helpful,3 (10.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
9b1105cd-6ef3-4d9d-ac8c-6338a4119b15,Info on expected ROI – A little helpful,6 (20.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
73c81162-731d-4d10-90d2-39342aeed3c9,Info on expected ROI – A little helpful,5 (16.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
14bbc5bc-af15-4672-ab75-40f8159bc9ee,Info on expected ROI – A little helpful,5 (16.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
7d2fb592-9eb8-4025-8800-71bc18c8708f,Info on expected ROI – A little helpful,5 (16.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
7b9a0078-0675-4460-ae4d-9fda8f3e1cf6,Info on expected ROI – A little helpful,3 (10.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
1e2afe4d-1f6a-4a45-8915-afd077deca04,Info on expected ROI – A little helpful,3 (10.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
ff61636f-fd3d-40d8-bf9a-4d38db2f5569,Info on expected ROI – A little helpful,3 (10.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
0811fd87-628f-4a98-bfe3-78f78c87df37,Info on expected ROI – A little helpful,3 (10.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
c104c21e-1b8f-42ef-861b-70c431dc12a1,Info on expected ROI – A little helpful,5 (16.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
31ed5d6e-871c-491a-9b97-b6ab0e30f047,Info on expected ROI – A little helpful,4 (13.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
ed4b1f4d-8930-4532-bc02-dfbb31aacfa0,Info on expected ROI – A little helpful,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
e83df92c-4957-4391-98fc-97454b8161ad,Info on expected ROI – A little helpful,7 (23.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
2d841e21-1134-4b8c-b699-9ed08cf00e9d,Info on expected ROI – A little helpful,3 (10.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
3260cd43-9052-4b5f-814a-31bd4882fcbb,Info on expected ROI – A little helpful,4 (13.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
9a87ee4d-6f1a-45db-9782-0ce627cefc25,Info on expected ROI – A little helpful,3 (10.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
789a98dc-eac1-4438-8219-a485e03f9e3a,Info on expected ROI – A little helpful,4 (13.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
33b98457-7278-4caf-ae9d-501d72cf60b5,Info on expected ROI – A little helpful,3 (10.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
f49a0793-b1da-467f-b28f-5c6895523c13,Info on expected ROI – A little helpful,6 (20.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
318d5beb-bff1-49e1-8e9b-7b73d0ced068,Info on expected ROI – A little helpful,2 (6.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
0980ea00-9678-41a3-806a-d24b481dea6d,Info on expected ROI – A little helpful,4 (13.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
2e2b7028-8136-486c-9499-40cd60565ebb,Info on expected ROI – A little helpful,6 (20.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
0cb8ef70-bf21-4255-a703-4f1788a83af2,Info on expected ROI – A little helpful,8 (26.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
d0675186-914e-4960-b1f6-92b4b959013d,Info on expected ROI – A little helpful,5 (16.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
0807daf2-52cf-49e9-8cda-2cbf0ac92ca8,Info on expected ROI – A little helpful,1 (3.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
91ac0a9f-f3ac-45f2-9992-59bf24f383bf,Info on expected ROI – A little helpful,6 (20.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
415f47f3-9595-4517-94eb-643157558605,Info on expected ROI – Helpful,20 (66.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
39673aa7-502f-4e81-b1c1-5ce7b4deece0,Info on expected ROI – Helpful,19 (63.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
4805bd66-f273-45de-8370-bf0c96197719,Info on expected ROI – Helpful,15 (50.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
9b1105cd-6ef3-4d9d-ac8c-6338a4119b15,Info on expected ROI – Helpful,11 (36.7%),5f221190-edb4-42a8-9f7b-836b729bfb80
73c81162-731d-4d10-90d2-39342aeed3c9,Info on expected ROI – Helpful,13 (43.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
14bbc5bc-af15-4672-ab75-40f8159bc9ee,Info on expected ROI – Helpful,19 (63.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
7d2fb592-9eb8-4025-8800-71bc18c8708f,Info on expected ROI – Helpful,13 (43.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
7b9a0078-0675-4460-ae4d-9fda8f3e1cf6,Info on expected ROI – Helpful,16 (53.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
1e2afe4d-1f6a-4a45-8915-afd077deca04,Info on expected ROI – Helpful,9 (30.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
ff61636f-fd3d-40d8-bf9a-4d38db2f5569,Info on expected ROI – Helpful,16 (53.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
0811fd87-628f-4a98-bfe3-78f78c87df37,Info on expected ROI – Helpful,15 (50.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
c104c21e-1b8f-42ef-861b-70c431dc12a1,Info on expected ROI – Helpful,10 (33.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
31ed5d6e-871c-491a-9b97-b6ab0e30f047,Info on expected ROI – Helpful,15 (50.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
ed4b1f4d-8930-4532-bc02-dfbb31aacfa0,Info on expected ROI – Helpful,19 (63.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
e83df92c-4957-4391-98fc-97454b8161ad,Info on expected ROI – Helpful,12 (40.0%),5f221190-edb4-42a8-9f7b-836b729bfb80
2d841e21-1134-4b8c-b699-9ed08cf00e9d,Info on expected ROI – Helpful,19 (63.3%),5f221190-edb4-42a8-9f7b-836b729bfb80
